Source,Target,Type,Id,Label,Weight
85152,21733,Undirected,207659,,9
85152,21977,Undirected,207685,,5
85152,22077,Undirected,207693,,4
85152,22086,Undirected,207698,,4
85152,22111,Undirected,207704,,4
85152,22112,Undirected,207705,,4
85152,22138,Undirected,207711,,3
85152,22139,Undirected,207712,,6
85152,22178,Undirected,207720,,7
85152,22197,Undirected,207725,,2
85152,22423,Undirected,207759,,7
85152,22457,Undirected,207766,,9
85152,22469,Undirected,207768,,12
85152,22470,Undirected,207769,,14
85152,22557,Undirected,207785,,4
85152,22577,Undirected,207789,,3
85152,22666,Undirected,207809,,6
85152,22720,Undirected,207818,,6
85152,22865,Undirected,207844,,3
85152,22866,Undirected,207845,,3
85152,22867,Undirected,207846,,4
85152,22907,Undirected,207852,,2
85152,22909,Undirected,207854,,3
85152,22910,Undirected,207855,,4
85152,22960,Undirected,207871,,5
85152,22961,Undirected,207872,,6
85152,22969,Undirected,207876,,6
85152,22993,Undirected,207881,,5
85152,23298,Undirected,207896,,2
85152,23301,Undirected,207898,,2
85152,23321,Undirected,207900,,8
85152,23355,Undirected,207910,,4
85152,47566,Undirected,207919,,4
85152,84836,Undirected,207958,,6
85152,84879,Undirected,207959,,5
85152,85175,Undirected,207970,,4
85152,85203,Undirected,207971,,4
85152,90145,Undirected,207972,,4
85152,15056N,Undirected,207973,,4
85152,35815P,Undirected,207974,,4
85152,35818P,Undirected,207975,,4
85152,47504K,Undirected,207976,,6
85152,47563A,Undirected,207977,,4
85152,47566B,Undirected,207978,,4
85152,47574A,Undirected,207979,,6
85152,47591D,Undirected,207980,,6
85152,72802C,Undirected,207981,,4
85152,72803A,Undirected,207982,,4
85152,75049L,Undirected,207983,,6
85152,77101A,Undirected,207984,,4
85152,82494L,Undirected,207985,,2
85152,84029G,Undirected,207986,,4
85152,84406B,Undirected,207987,,4
85152,84520B,Undirected,207988,,4
85152,84535B,Undirected,207989,,4
85152,84569D,Undirected,207990,,4
85152,84596B,Undirected,207991,,8
85152,84596F,Undirected,207992,,6
85152,84596G,Undirected,207993,,12
85152,84596L,Undirected,207994,,4
85152,84970L,Undirected,207995,,4
85152,85014B,Undirected,207996,,4
85152,85035A,Undirected,207997,,4
85152,85040A,Undirected,207998,,4
85152,85040B,Undirected,207999,,4
85152,85049C,Undirected,208000,,6
85152,85049D,Undirected,208001,,6
85152,85049E,Undirected,208002,,4
85152,85049H,Undirected,208003,,4
85152,85099B,Undirected,208004,,5
85152,85099F,Undirected,208005,,4
85152,85123A,Undirected,208006,,15
85152,85124B,Undirected,208007,,6
85152,85124C,Undirected,208008,,4
85173,21977,Undirected,208027,,2
85173,22112,Undirected,208028,,2
85173,22139,Undirected,208029,,3
85173,22178,Undirected,208031,,2
85173,22423,Undirected,208037,,2
85173,22960,Undirected,208048,,2
85173,47566,Undirected,208066,,2
85173,85175,Undirected,208071,,6
85173,46000S,Undirected,208072,,4
85173,72351A,Undirected,208073,,4
85173,84970L,Undirected,208074,,4
85173,84970S,Undirected,208075,,4
85173,85034B,Undirected,208076,,4
85173,85034C,Undirected,208077,,4
85173,85123A,Undirected,208078,,5
85174,21034,Undirected,208085,,2
85174,21136,Undirected,208089,,2
85174,21733,Undirected,208098,,2
85174,22111,Undirected,208104,,2
85174,22112,Undirected,208105,,2
85174,22138,Undirected,208107,,2
85174,22178,Undirected,208109,,2
85174,22197,Undirected,208112,,3
85174,22423,Undirected,208113,,2
85174,22457,Undirected,208117,,3
85174,22470,Undirected,208118,,2
85174,22558,Undirected,208122,,2
85174,22666,Undirected,208128,,3
85174,22867,Undirected,208137,,3
85174,22907,Undirected,208138,,3
85174,22961,Undirected,208140,,3
85174,22969,Undirected,208143,,4
85174,84879,Undirected,208150,,3
85174,72802B,Undirected,208152,,4
85174,84536A,Undirected,208153,,4
85174,85014A,Undirected,208154,,4
85174,85123A,Undirected,208155,,5
85175,22411,Undirected,208185,,2
85175,22423,Undirected,208186,,3
85175,22470,Undirected,208188,,2
85175,22960,Undirected,208208,,2
85175,22969,Undirected,208209,,3
85175,84879,Undirected,208230,,3
85175,15056N,Undirected,208234,,4
85175,47504K,Undirected,208235,,4
85175,79063C,Undirected,208236,,4
85175,84970L,Undirected,208237,,4
85175,84970S,Undirected,208238,,6
85175,85123A,Undirected,208239,,3
85176,22867,Undirected,208252,,2
85176,22960,Undirected,208253,,2
85176,22993,Undirected,208254,,2
85176,85178,Undirected,208266,,6
85178,20914,Undirected,208267,,2
85178,21733,Undirected,208274,,2
85178,22077,Undirected,208275,,4
85178,22086,Undirected,208277,,3
85178,22113,Undirected,208278,,2
85178,22666,Undirected,208296,,2
85178,22720,Undirected,208297,,2
85178,22961,Undirected,208308,,2
85178,22969,Undirected,208309,,3
85178,85227,Undirected,208321,,4
85178,35471D,Undirected,208322,,4
85178,84596F,Undirected,208323,,4
85178,85032C,Undirected,208324,,4
85178,85123A,Undirected,208325,,2
85187,21034,Undirected,208326,,2
85187,22086,Undirected,208339,,2
85187,22139,Undirected,208340,,2
85187,22197,Undirected,208341,,2
85187,22557,Undirected,208357,,2
85187,22907,Undirected,208360,,4
85187,22910,Undirected,208361,,2
85187,22961,Undirected,208362,,2
85187,47566,Undirected,208369,,2
85187,84836,Undirected,208370,,2
85187,35915B,Undirected,208372,,4
85187,35915C,Undirected,208373,,4
85187,84459B,Undirected,208374,,4
85187,84596F,Undirected,208375,,4
85187,85123A,Undirected,208376,,4
85187,85194S,Undirected,208377,,4
85187,M,Undirected,208378,,4
85200,85123A,Undirected,208381,,2
85200,85194L,Undirected,208382,,4
85202,21034,Undirected,208383,,3
85202,22139,Undirected,208389,,2
85202,22423,Undirected,208396,,2
85202,22720,Undirected,208398,,2
85202,85203,Undirected,208400,,4
85202,85204,Undirected,208401,,6
85202,72351A,Undirected,208402,,4
85202,85194L,Undirected,208403,,4
85202,85194S,Undirected,208404,,4
85203,21034,Undirected,208410,,2
85203,22423,Undirected,208422,,3
85203,22720,Undirected,208427,,3
85203,22960,Undirected,208429,,2
85203,85204,Undirected,208434,,6
85203,85099F,Undirected,208435,,4
85203,85194L,Undirected,208436,,4
85204,21034,Undirected,208437,,2
85204,21136,Undirected,208438,,2
85204,22077,Undirected,208442,,2
85204,22423,Undirected,208448,,2
85204,22720,Undirected,208452,,2
85204,84879,Undirected,208462,,2
85204,72351A,Undirected,208465,,4
85204,84970S,Undirected,208466,,4
85204,85199S,Undirected,208467,,4
85208,21034,Undirected,208468,,4
85208,22907,Undirected,208473,,2
85208,22969,Undirected,208475,,2
85208,47566,Undirected,208479,,2
85212,21733,Undirected,208483,,2
85212,22411,Undirected,208487,,2
85212,22470,Undirected,208488,,2
85212,84836,Undirected,208499,,2
85212,84879,Undirected,208500,,2
85212,85123A,Undirected,208501,,3
85213,22411,Undirected,208504,,2
85213,22423,Undirected,208505,,2
85213,84879,Undirected,208511,,2
85213,47566B,Undirected,208512,,4
85213,85049A,Undirected,208513,,4
85213,85049C,Undirected,208514,,4
85214,21080,Undirected,208515,,2
85214,22960,Undirected,208525,,2
85214,84836,Undirected,208527,,2
85214,47599A,Undirected,208528,,6
85214,82494L,Undirected,208529,,2
85214,85123A,Undirected,208530,,3
85227,20914,Undirected,208532,,2
85227,21034,Undirected,208538,,3
85227,21080,Undirected,208539,,2
85227,21733,Undirected,208555,,3
85227,22077,Undirected,208567,,3
85227,22086,Undirected,208569,,2
85227,22138,Undirected,208571,,3
85227,22139,Undirected,208572,,2
85227,22197,Undirected,208578,,3
85227,22411,Undirected,208585,,2
85227,22469,Undirected,208592,,2
85227,22470,Undirected,208593,,2
85227,22577,Undirected,208604,,2
85227,22907,Undirected,208622,,2
85227,22961,Undirected,208624,,3
85227,22969,Undirected,208625,,2
85227,23301,Undirected,208638,,2
85227,23355,Undirected,208640,,2
85227,84279P,Undirected,208652,,4
85227,84596B,Undirected,208653,,4
85227,84997A,Undirected,208654,,4
85227,84997B,Undirected,208655,,4
85227,84997D,Undirected,208656,,6
85227,85049A,Undirected,208657,,4
85227,85049E,Undirected,208658,,4
85227,85099B,Undirected,208659,,2
85227,85099F,Undirected,208660,,4
85227,85123A,Undirected,208661,,2
90051,90064B,Undirected,208662,,4
90094,21034,Undirected,208665,,3
90094,22086,Undirected,208669,,3
90094,22138,Undirected,208673,,2
90094,22139,Undirected,208674,,2
90094,22197,Undirected,208675,,2
90094,22909,Undirected,208689,,2
90094,22960,Undirected,208690,,2
90094,23298,Undirected,208695,,2
90094,90099,Undirected,208701,,4
90094,84997D,Undirected,208702,,4
90094,85049E,Undirected,208703,,4
90094,85099C,Undirected,208704,,4
90098,22086,Undirected,208705,,2
90099,20914,Undirected,208707,,2
90099,21034,Undirected,208708,,4
90099,22138,Undirected,208717,,2
90099,22139,Undirected,208718,,2
90099,22558,Undirected,208720,,2
90099,23298,Undirected,208724,,2
90099,47566,Undirected,208731,,2
90099,85099B,Undirected,208733,,2
90099,85099C,Undirected,208734,,4
90099,85099F,Undirected,208735,,4
90114,21034,Undirected,208738,,3
90114,22086,Undirected,208740,,2
90114,22558,Undirected,208743,,2
90114,47578A,Undirected,208748,,4
90143,22138,Undirected,208750,,2
90143,22470,Undirected,208751,,2
90143,22720,Undirected,208752,,2
90143,90148,Undirected,208753,,4
90147,90063A,Undirected,208758,,4
90147,90064A,Undirected,208759,,4
90148,22470,Undirected,208762,,2
90191,22138,Undirected,208767,,2
90191,84879,Undirected,208769,,2
90191,90194,Undirected,208770,,4
90191,90016B,Undirected,208771,,4
90191,90063A,Undirected,208772,,4
90194,22113,Undirected,208775,,2
90194,90016B,Undirected,208780,,4
90194,M,Undirected,208781,,4
90204,84029E,Undirected,208782,,4
90204,84029G,Undirected,208783,,4
90204,90186A,Undirected,208784,,4
10123C,85123A,Undirected,208789,,2
10124A,21034,Undirected,208790,,2
15044A,15044B,Undirected,208805,,8
15044A,15044C,Undirected,208806,,12
15044A,15044D,Undirected,208807,,8
15044A,15056N,Undirected,208808,,4
15044B,21034,Undirected,208813,,2
15044B,15044C,Undirected,208824,,6
15044B,15044D,Undirected,208825,,8
15044B,15056P,Undirected,208826,,4
15044C,15044D,Undirected,208834,,8
15044C,15056N,Undirected,208835,,4
15044D,21034,Undirected,208841,,3
15044D,21212,Undirected,208842,,2
15044D,15056BL,Undirected,208862,,4
15044D,15056N,Undirected,208863,,6
15044D,15056P,Undirected,208864,,6
15044D,85014B,Undirected,208865,,6
15044D,85099F,Undirected,208866,,4
15056BL,20914,Undirected,208872,,2
15056BL,21034,Undirected,208876,,5
15056BL,22111,Undirected,208906,,2
15056BL,22138,Undirected,208908,,4
15056BL,22139,Undirected,208909,,4
15056BL,22178,Undirected,208911,,3
15056BL,22197,Undirected,208913,,2
15056BL,22423,Undirected,208919,,6
15056BL,22457,Undirected,208921,,2
15056BL,22470,Undirected,208922,,2
15056BL,22666,Undirected,208943,,4
15056BL,22720,Undirected,208947,,6
15056BL,22865,Undirected,208959,,2
15056BL,22866,Undirected,208960,,3
15056BL,22867,Undirected,208961,,2
15056BL,22960,Undirected,208966,,3
15056BL,22961,Undirected,208967,,2
15056BL,22993,Undirected,208970,,4
15056BL,23301,Undirected,209000,,3
15056BL,23355,Undirected,209006,,4
15056BL,47566,Undirected,209019,,3
15056BL,84879,Undirected,209023,,4
15056BL,15056N,Undirected,209029,,38
15056BL,15056P,Undirected,209030,,20
15056BL,47504K,Undirected,209031,,4
15056BL,72800E,Undirected,209032,,4
15056BL,72802C,Undirected,209033,,4
15056BL,84078A,Undirected,209034,,4
15056BL,84279B,Undirected,209035,,4
15056BL,85014A,Undirected,209036,,10
15056BL,85014B,Undirected,209037,,16
15056BL,85049A,Undirected,209038,,4
15056BL,85099B,Undirected,209039,,2
15056BL,85123A,Undirected,209040,,2
15056BL,85184C,Undirected,209041,,4
15056N,20914,Undirected,209049,,3
15056N,21034,Undirected,209054,,6
15056N,21136,Undirected,209055,,2
15056N,21212,Undirected,209060,,5
15056N,21977,Undirected,209097,,2
15056N,22111,Undirected,209107,,3
15056N,22112,Undirected,209108,,2
15056N,22113,Undirected,209109,,3
15056N,22138,Undirected,209112,,5
15056N,22139,Undirected,209113,,5
15056N,22178,Undirected,209117,,3
15056N,22197,Undirected,209118,,5
15056N,22411,Undirected,209136,,2
15056N,22423,Undirected,209138,,9
15056N,22457,Undirected,209141,,2
15056N,22469,Undirected,209142,,2
15056N,22470,Undirected,209143,,2
15056N,22577,Undirected,209150,,2
15056N,22666,Undirected,209168,,4
15056N,22720,Undirected,209173,,7
15056N,22866,Undirected,209191,,2
15056N,22867,Undirected,209192,,3
15056N,22907,Undirected,209194,,2
15056N,22960,Undirected,209199,,3
15056N,22961,Undirected,209200,,3
15056N,22969,Undirected,209203,,3
15056N,22993,Undirected,209207,,6
15056N,23298,Undirected,209237,,3
15056N,23301,Undirected,209238,,2
15056N,23355,Undirected,209243,,3
15056N,47566,Undirected,209255,,4
15056N,84879,Undirected,209269,,3
15056N,15056P,Undirected,209284,,24
15056N,16169E,Undirected,209285,,4
15056N,46000S,Undirected,209286,,4
15056N,47566B,Undirected,209287,,4
15056N,72802C,Undirected,209288,,4
15056N,82494L,Undirected,209289,,3
15056N,84029E,Undirected,209290,,6
15056N,84032A,Undirected,209291,,4
15056N,84849D,Undirected,209292,,4
15056N,84997D,Undirected,209293,,4
15056N,85014A,Undirected,209294,,16
15056N,85014B,Undirected,209295,,20
15056N,85099B,Undirected,209296,,3
15056N,85123A,Undirected,209297,,6
15056N,85184C,Undirected,209298,,4
15056N,85194S,Undirected,209299,,4
15056N,M,Undirected,209300,,6
15056P,21034,Undirected,209306,,2
15056P,21212,Undirected,209307,,2
15056P,21977,Undirected,209314,,2
15056P,22197,Undirected,209318,,2
15056P,22411,Undirected,209319,,2
15056P,22423,Undirected,209320,,3
15056P,22470,Undirected,209321,,2
15056P,22666,Undirected,209330,,3
15056P,22720,Undirected,209334,,4
15056P,22969,Undirected,209341,,2
15056P,22993,Undirected,209342,,3
15056P,23301,Undirected,209351,,2
15056P,23355,Undirected,209352,,2
15056P,85014A,Undirected,209361,,6
15056P,85014B,Undirected,209362,,8
15058A,21034,Undirected,209363,,2
15058A,22138,Undirected,209365,,2
15058A,22558,Undirected,209367,,2
15058A,47566,Undirected,209370,,2
15058A,15058B,Undirected,209371,,4
15058B,21034,Undirected,209373,,2
15058B,22138,Undirected,209376,,2
15058B,22139,Undirected,209377,,2
15060B,22086,Undirected,209390,,2
15060B,22111,Undirected,209392,,2
15060B,22112,Undirected,209393,,3
15060B,22138,Undirected,209395,,2
15060B,85014A,Undirected,209402,,4
15060B,85014B,Undirected,209403,,6
15060B,85123A,Undirected,209404,,2
16156S,22077,Undirected,209412,,2
16156S,22138,Undirected,209415,,2
16156S,22423,Undirected,209417,,3
16156S,22457,Undirected,209420,,2
16156S,22969,Undirected,209430,,2
16156S,23298,Undirected,209439,,3
16156S,47566,Undirected,209440,,5
16156S,16161P,Undirected,209444,,10
16156S,85123A,Undirected,209445,,6
16161P,20914,Undirected,209452,,2
16161P,21080,Undirected,209454,,3
16161P,21212,Undirected,209456,,3
16161P,22077,Undirected,209477,,4
16161P,22178,Undirected,209478,,2
16161P,22423,Undirected,209481,,6
16161P,22457,Undirected,209483,,2
16161P,22470,Undirected,209484,,2
16161P,22558,Undirected,209486,,2
16161P,22720,Undirected,209495,,2
16161P,22867,Undirected,209502,,2
16161P,22907,Undirected,209503,,2
16161P,22960,Undirected,209504,,3
16161P,22961,Undirected,209505,,3
16161P,22969,Undirected,209507,,4
16161P,23298,Undirected,209517,,3
16161P,47566,Undirected,209523,,8
16161P,84879,Undirected,209533,,3
16161P,47566B,Undirected,209542,,4
16161P,47590A,Undirected,209543,,4
16161P,47590B,Undirected,209544,,4
16161P,84536A,Undirected,209545,,6
16161P,84970S,Undirected,209546,,8
16161P,85014B,Undirected,209547,,4
16161P,85049A,Undirected,209548,,4
16161P,85049E,Undirected,209549,,4
16161P,85099B,Undirected,209550,,2
16161P,85123A,Undirected,209551,,6
16161U,21080,Undirected,209552,,2
16169E,21034,Undirected,209572,,4
16169E,21136,Undirected,209574,,2
16169E,21212,Undirected,209575,,3
16169E,21977,Undirected,209596,,2
16169E,22086,Undirected,209600,,6
16169E,22138,Undirected,209605,,4
16169E,22139,Undirected,209606,,3
16169E,22411,Undirected,209619,,2
16169E,22423,Undirected,209620,,2
16169E,22577,Undirected,209626,,2
16169E,22720,Undirected,209641,,2
16169E,22866,Undirected,209667,,2
16169E,22909,Undirected,209669,,3
16169E,22910,Undirected,209670,,4
16169E,22961,Undirected,209674,,3
16169E,47566,Undirected,209729,,2
16169E,84879,Undirected,209733,,2
16169E,84997A,Undirected,209736,,4
16169E,85049E,Undirected,209737,,4
16169E,85049G,Undirected,209738,,4
16169E,85231B,Undirected,209739,,4
16169K,21034,Undirected,209740,,2
16169M,22077,Undirected,209744,,2
16169M,85049E,Undirected,209746,,4
16258A,21034,Undirected,209752,,4
16258A,22086,Undirected,209755,,2
16258A,22557,Undirected,209763,,2
16258A,47503A,Undirected,209775,,4
16258A,51014A,Undirected,209776,,4
17012B,21136,Undirected,209777,,2
17012B,84879,Undirected,209781,,2
17012B,17012D,Undirected,209782,,4
17012B,17012F,Undirected,209783,,4
17012C,22557,Undirected,209797,,2
17012C,84879,Undirected,209811,,2
17012C,17012D,Undirected,209812,,8
17012C,17012F,Undirected,209813,,8
17012C,17091J,Undirected,209814,,4
17012C,37489D,Undirected,209815,,4
17012C,84032A,Undirected,209816,,4
17012C,84032B,Undirected,209817,,4
17012C,85017B,Undirected,209818,,4
17012C,85034B,Undirected,209819,,6
17012C,85034C,Undirected,209820,,6
17012C,85040A,Undirected,209821,,4
17012D,21136,Undirected,209826,,2
17012D,84879,Undirected,209854,,3
17012D,17012F,Undirected,209857,,10
17012D,37489D,Undirected,209858,,4
17012D,84596B,Undirected,209859,,4
17012D,85034A,Undirected,209860,,4
17012D,85034B,Undirected,209861,,4
17012D,85034C,Undirected,209862,,4
17012F,21136,Undirected,209867,,2
17012F,84879,Undirected,209895,,3
17012F,37489D,Undirected,209899,,4
17012F,84596B,Undirected,209900,,4
17012F,85034A,Undirected,209901,,4
17012F,85034B,Undirected,209902,,4
17012F,85034C,Undirected,209903,,4
17084J,85184C,Undirected,209906,,4
17084N,22469,Undirected,209908,,2
17090D,17091J,Undirected,209914,,4
17090D,85123A,Undirected,209915,,2
17091A,22139,Undirected,209916,,2
17091A,22960,Undirected,209918,,2
17091A,17091J,Undirected,209920,,6
17091A,85123A,Undirected,209921,,2
17091J,21034,Undirected,209926,,2
17091J,22139,Undirected,209939,,3
17091J,22178,Undirected,209941,,2
17091J,22423,Undirected,209948,,2
17091J,22469,Undirected,209949,,3
17091J,22470,Undirected,209950,,2
17091J,47566,Undirected,209961,,2
17091J,84879,Undirected,209965,,2
17091J,37489D,Undirected,209971,,4
17091J,72349B,Undirected,209972,,4
17091J,84596B,Undirected,209973,,4
17091J,84596F,Undirected,209974,,4
17091J,85034B,Undirected,209975,,4
17091J,85034C,Undirected,209976,,4
17091J,85123A,Undirected,209977,,4
17107D,21733,Undirected,209984,,2
17107D,22077,Undirected,209987,,2
17107D,22111,Undirected,209988,,2
17107D,22138,Undirected,209989,,2
17107D,22423,Undirected,209993,,2
17107D,22469,Undirected,209994,,2
17107D,22557,Undirected,209995,,2
17107D,22961,Undirected,210003,,2
17107D,22969,Undirected,210005,,2
17107D,72807B,Undirected,210018,,4
17107D,82494L,Undirected,210019,,2
17107D,84536A,Undirected,210020,,4
17107D,85049A,Undirected,210021,,4
17107D,85049E,Undirected,210022,,6
17107D,85123A,Undirected,210023,,4
17136A,22457,Undirected,210025,,2
17136A,85123A,Undirected,210027,,2
17164B,21034,Undirected,210029,,2
17164B,85099B,Undirected,210030,,2
18097C,21034,Undirected,210033,,2
18097C,84879,Undirected,210035,,2
18098C,22197,Undirected,210043,,2
35001G,85123A,Undirected,210054,,2
35004B,21136,Undirected,210055,,2
35004C,22139,Undirected,210059,,2
35004C,85049A,Undirected,210061,,4
35004C,85049E,Undirected,210062,,4
35004C,85049G,Undirected,210063,,4
35095A,84879,Undirected,210064,,2
35095A,35095B,Undirected,210065,,4
35095B,22197,Undirected,210071,,2
35095B,22423,Undirected,210072,,2
35095B,84879,Undirected,210074,,3
35095B,35471D,Undirected,210076,,6
35095B,85123A,Undirected,210077,,2
35471D,20914,Undirected,210081,,2
35471D,21034,Undirected,210085,,7
35471D,21080,Undirected,210087,,2
35471D,21733,Undirected,210116,,2
35471D,22077,Undirected,210132,,2
35471D,22113,Undirected,210138,,2
35471D,22138,Undirected,210140,,3
35471D,22197,Undirected,210148,,4
35471D,22423,Undirected,210164,,4
35471D,22469,Undirected,210167,,2
35471D,22470,Undirected,210168,,3
35471D,22557,Undirected,210171,,3
35471D,22866,Undirected,210189,,2
35471D,22960,Undirected,210195,,2
35471D,22993,Undirected,210200,,3
35471D,23301,Undirected,210214,,4
35471D,84879,Undirected,210234,,5
35471D,46000S,Undirected,210242,,4
35471D,47503A,Undirected,210243,,4
35471D,47503H,Undirected,210244,,4
35471D,47504K,Undirected,210245,,4
35471D,47578A,Undirected,210246,,4
35471D,51014A,Undirected,210247,,6
35471D,51014C,Undirected,210248,,4
35471D,51014L,Undirected,210249,,4
35471D,72799E,Undirected,210250,,4
35471D,82494L,Undirected,210251,,3
35471D,84029E,Undirected,210252,,4
35471D,84596B,Undirected,210253,,4
35471D,84997D,Undirected,210254,,8
35471D,85032B,Undirected,210255,,4
35471D,85032C,Undirected,210256,,4
35471D,85036C,Undirected,210257,,4
35471D,85049A,Undirected,210258,,4
35471D,85049C,Undirected,210259,,4
35471D,85049E,Undirected,210260,,4
35471D,85071A,Undirected,210261,,4
35471D,85071B,Undirected,210262,,4
35471D,85099B,Undirected,210263,,3
35471D,85123A,Undirected,210264,,5
35471D,85169A,Undirected,210265,,4
35471D,85184C,Undirected,210266,,6
35471D,85199S,Undirected,210267,,4
35471D,90014B,Undirected,210268,,4
35471D,M,Undirected,210269,,4
35599B,23355,Undirected,210273,,2
35637A,35637C,Undirected,210274,,4
35637A,85123A,Undirected,210275,,2
35638A,47566,Undirected,210283,,2
35638A,37489A,Undirected,210284,,4
35638A,37489D,Undirected,210285,,4
35638A,51014A,Undirected,210286,,4
35638A,51014C,Undirected,210287,,4
35638A,85035A,Undirected,210288,,4
35638A,85036A,Undirected,210289,,4
35638A,85036C,Undirected,210290,,4
35638A,85071A,Undirected,210291,,4
35815P,85123A,Undirected,210296,,2
35818P,22470,Undirected,210297,,2
35819P,23321,Undirected,210301,,2
35819P,85123A,Undirected,210303,,2
35911A,22138,Undirected,210304,,2
35911A,47566,Undirected,210307,,2
35911A,84879,Undirected,210308,,2
35912B,22423,Undirected,210314,,2
35912B,22470,Undirected,210315,,2
35912B,84879,Undirected,210319,,2
35915B,35915C,Undirected,210326,,4
35915B,85194S,Undirected,210327,,4
35915C,84879,Undirected,210333,,2
37482P,22138,Undirected,210339,,2
37482P,22558,Undirected,210340,,2
37489A,21034,Undirected,210341,,2
37489A,22470,Undirected,210347,,2
37489A,22666,Undirected,210348,,2
37489A,22969,Undirected,210349,,2
37489A,23321,Undirected,210350,,2
37489A,23355,Undirected,210351,,2
37489A,37489B,Undirected,210354,,12
37489A,37489C,Undirected,210355,,4
37489A,37489D,Undirected,210356,,14
37489A,51014A,Undirected,210357,,4
37489A,51014C,Undirected,210358,,4
37489A,84596B,Undirected,210359,,6
37489A,85071A,Undirected,210360,,4
37489B,22469,Undirected,210364,,2
37489B,22470,Undirected,210365,,3
37489B,22666,Undirected,210366,,2
37489B,22969,Undirected,210367,,2
37489B,23321,Undirected,210368,,2
37489B,23355,Undirected,210369,,2
37489B,37489C,Undirected,210371,,6
37489B,37489D,Undirected,210372,,12
37489B,84596B,Undirected,210373,,4
37489C,22469,Undirected,210376,,2
37489C,22470,Undirected,210377,,2
37489C,22666,Undirected,210378,,2
37489C,22969,Undirected,210379,,2
37489C,37489D,Undirected,210382,,4
37489C,84596B,Undirected,210383,,4
37489D,21034,Undirected,210384,,3
37489D,21733,Undirected,210390,,2
37489D,22197,Undirected,210398,,2
37489D,22469,Undirected,210402,,3
37489D,22470,Undirected,210403,,2
37489D,22666,Undirected,210404,,2
37489D,22969,Undirected,210407,,2
37489D,23321,Undirected,210408,,3
37489D,23355,Undirected,210409,,2
37489D,51014A,Undirected,210421,,4
37489D,51014C,Undirected,210422,,4
37489D,84596B,Undirected,210423,,10
37489D,84596F,Undirected,210424,,4
37489D,84596G,Undirected,210425,,4
37489D,85034B,Undirected,210426,,4
37489D,85034C,Undirected,210427,,4
37489D,85071A,Undirected,210428,,4
37489D,85123A,Undirected,210429,,2
46000M,22112,Undirected,210432,,2
46000M,22423,Undirected,210433,,2
46000M,22910,Undirected,210436,,2
46000M,22960,Undirected,210437,,2
46000M,23301,Undirected,210439,,2
46000M,46000S,Undirected,210444,,12
46000M,M,Undirected,210445,,4
46000R,46000U,Undirected,210448,,4
46000R,72807C,Undirected,210449,,4
46000S,21034,Undirected,210455,,3
46000S,22086,Undirected,210471,,2
46000S,22111,Undirected,210473,,2
46000S,22112,Undirected,210474,,4
46000S,22178,Undirected,210480,,4
46000S,22423,Undirected,210487,,6
46000S,22469,Undirected,210488,,4
46000S,22470,Undirected,210489,,2
46000S,22577,Undirected,210493,,2
46000S,22909,Undirected,210512,,3
46000S,22960,Undirected,210515,,4
46000S,23301,Undirected,210527,,2
46000S,23355,Undirected,210531,,2
46000S,47566,Undirected,210540,,2
46000S,46776A,Undirected,210552,,4
46000S,84406B,Undirected,210553,,4
46000S,84970S,Undirected,210554,,4
46000S,85123A,Undirected,210555,,3
46000S,85199S,Undirected,210556,,4
46775D,22423,Undirected,210558,,2
46776A,22469,Undirected,210559,,2
47310M,21034,Undirected,210564,,2
47310M,22558,Undirected,210566,,2
47343A,21136,Undirected,210569,,2
47343A,84879,Undirected,210576,,2
47343A,47344B,Undirected,210577,,4
47343A,47348A,Undirected,210578,,4
47343A,84459A,Undirected,210579,,4
47348A,22139,Undirected,210581,,2
47348A,84836,Undirected,210584,,2
47348A,84879,Undirected,210585,,2
47367B,22411,Undirected,210587,,2
47367B,85049C,Undirected,210588,,4
47503A,20914,Undirected,210594,,2
47503A,21034,Undirected,210603,,8
47503A,21080,Undirected,210605,,4
47503A,21212,Undirected,210614,,3
47503A,21733,Undirected,210625,,2
47503A,21977,Undirected,210637,,4
47503A,22197,Undirected,210650,,3
47503A,22411,Undirected,210662,,3
47503A,22469,Undirected,210667,,2
47503A,22470,Undirected,210668,,2
47503A,22557,Undirected,210672,,3
47503A,22577,Undirected,210677,,2
47503A,22666,Undirected,210683,,2
47503A,22909,Undirected,210696,,2
47503A,22961,Undirected,210700,,2
47503A,23298,Undirected,210723,,2
47503A,23321,Undirected,210726,,3
47503A,47566,Undirected,210740,,3
47503A,47503H,Undirected,210751,,6
47503A,47504H,Undirected,210752,,8
47503A,47504K,Undirected,210753,,8
47503A,47574A,Undirected,210754,,4
47503A,51014A,Undirected,210755,,4
47503A,84596B,Undirected,210756,,6
47503A,84596F,Undirected,210757,,4
47503A,84596G,Undirected,210758,,4
47503A,84997D,Undirected,210759,,4
47503A,85014A,Undirected,210760,,4
47503A,85014B,Undirected,210761,,4
47503A,85049G,Undirected,210762,,4
47503A,85071B,Undirected,210763,,4
47503A,85099B,Undirected,210764,,2
47503A,85099C,Undirected,210765,,4
47503A,85099F,Undirected,210766,,6
47503A,85123A,Undirected,210767,,5
47503H,21034,Undirected,210773,,2
47503H,22411,Undirected,210800,,2
47503H,22666,Undirected,210803,,2
47503H,72807C,Undirected,210814,,4
47503H,84029G,Undirected,210815,,4
47503H,84997D,Undirected,210816,,6
47503H,85036C,Undirected,210817,,4
